Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
15.31855, -154.3464, 4.698175, -154.3464, 4.698175, -0.02721919, 0.01727178, -1.094781, 240.5694
15.61933, -154.3464, 4.698175, -154.3464, 4.698175, -0.03806334, 0.01749071, -1.101394, 240.3221
15.92039, -154.3464, 4.698175, -154.3464, 4.698175, -0.05052769, 0.01742253, -1.108981, 240.0856
16.22084, -277.7547, 219.079, -277.7547, 219.079, -0.05833241, 0.01756308, -1.11624, 238.1304
16.5216, -316.3217, 296.2325, -316.3217, 296.2325, -0.05320922, 0.01752565, -1.125831, 230.3977
16.82167, -315.2321, 296.4445, -315.2321, 296.4445, -0.04201158, 0.01773326, -1.136034, 221.427
17.12245, -308.5388, 279.8835, -308.5388, 279.8835, -0.03037777, 0.01744552, -1.143442, 213.1335
17.42352, -307.4113, 270.9905, -307.4113, 270.9905, -0.01833379, 0.01760077, -1.149522, 205.3473
17.72456, -310.8244, 270.9242, -310.8244, 270.9242, -0.008007737, 0.01771396, -1.158009, 197.7608
18.02561, -315.4293, 274.4613, -315.4293, 274.4613, 0.003640771, 0.01765918, -1.167228, 189.872
18.32601, -319.358, 277.9511, -319.358, 277.9511, 0.01582102, 0.01735257, -1.171359, 182.2985
18.62638, -322.271, 280.3361, -322.271, 280.3361, 0.02879969, 0.01774318, -1.177531, 174.894
18.92694, -323.7848, 281.4157, -323.7848, 281.4157, 0.04243234, 0.01764395, -1.180581, 167.1646
19.22748, -324.4523, 281.8564, -324.4523, 281.8564, 0.05717453, 0.01773332, -1.181328, 158.7698
19.52801, -324.4523, 281.8564, -324.4523, 281.8564, 0.07243616, 0.01775644, -1.181525, 150.7074
19.8291, -324.4523, 281.8564, -324.4523, 281.8564, 0.08492353, 0.01753579, -1.176296, 142.5069
20.12927, -167.1433, 178.4043, -167.1433, 178.4043, 0.09514631, 0.01749331, -1.170471, 135.5139
